msoa11cd,moss_lead_mean_idw_1990,moss_sample_dist_mean_1990,moss_lead_mean_idw_1995,moss_sample_dist_mean_1995,moss_lead_mean_idw_2000,moss_sample_dist_mean_2000,moss_lead_mean_idw_2005,moss_sample_dist_mean_2005,moss_lead_mean_idw_1990_pl_hy,moss_sample_dist_mean_1990_pl_hy,moss_lead_mean_idw_2000_pl_hy,moss_sample_dist_mean_2000_pl_hy,moss_lead_mean_idw_2005_pl_hy,moss_sample_dist_mean_2005_pl_hy
E02001435,9.191579890308194,64155.263097621304,13.575892278602126,80624.99411254213,5.051196069313989,57031.79161492855,3.312004207729486,60778.1780551949,6.343149722413675,78343.07870131936,4.123249188889204,61372.73799395041,3.289720309014678,61231.59687752963
E02001436,9.199992114841749,64085.9167606766,13.581188596127292,80765.17072923243,5.071214945482859,56981.033485233274,3.3200639661041174,60794.5023537719,7.077797145129691,78273.42579659505,4.127318799287468,61350.683903128614,3.296966354366784,61190.6314623908
E02001437,9.20120728779532,64161.72995203452,13.573817377262872,80679.70222386299,4.660767859928387,56761.18719652903,3.271094494318051,60553.08309348739,6.357393587982136,78474.31787324343,4.10183027300296,61164.58977104012,3.250675058162253,61025.58132096242
E02001438,9.224554185148289,64047.15816295176,13.57883479894027,80944.34684200857,4.596843704017974,56343.348367443636,3.2289724910355213,60300.75919160456,7.253316406985324,78542.66906912212,4.080351290255417,60872.427375813844,3.210080444644764,60707.01956929339
E02001439,9.25448439809223,63989.15087620018,13.578698542943748,81207.52603470469,4.282661948467912,55250.34433178419,3.01238707943454,59502.32499743466,7.2808708882281605,78767.15715403645,4.025428836599649,60401.534175172885,3.100383256009891,60221.34765144987
E02001440,9.262159493180423,64014.11501735098,13.576477394315024,81239.13516133449,4.1771009474409,54833.89267297757,2.977959800723422,59078.17874124149,7.28164458605177,78886.73134462217,3.996085186094497,60243.201604496164,3.0368818036205845,60066.321299159696
E02001441,9.324381205380211,63905.189421784555,13.5339675028489,81250.56911922469,4.376005701441085,53079.31601053185,3.019003999696647,57324.32184839671,7.3505079956313475,79322.21515906486,3.8705213677974033,59571.00057041121,3.1187722230773973,59710.177550613254
E02001442,9.326647871527436,63830.615639405114,13.542612973804438,81256.42555380365,4.395582407893219,53105.69656543272,3.0250985444166028,57362.13975746756,7.366945428846279,79235.4494249456,3.86541236373082,59672.7581393609,3.1293549699962404,59692.586542969766
E02001443,9.34648738398188,63840.595362877764,13.527175219061935,81072.02718595628,4.522570890521904,52594.65783590243,3.049257484796546,56842.92723631545,7.384108815674217,79437.50431807517,3.842145500346294,59403.58101332127,3.1785485137424314,59671.31461619844
E02001444,9.342099891446582,63756.34325026266,13.542916165626869,81148.7226402821,4.506727849614205,52814.31395190786,3.049550822526544,57077.64902027466,7.3982807834729325,79271.24107946378,3.8486768122337445,59566.25708792878,3.1764867959680814,59672.60591483977
E02001445,9.360713658500233,63712.219962465555,13.703968842724029,81357.1402405201,4.887810027857103,53590.57503244115,3.139744897588164,58017.460930515255,7.49160847643486,78751.8771031275,3.826742204803114,60690.893552169946,3.33761790117464,60382.395427307536
E02001446,9.365227933956746,63790.94121577732,13.713112265149114,81342.69556109115,4.929789420153347,53681.53325039115,3.151120105455244,58174.74087074397,7.510534128055968,78683.02923023918,3.8261006685852603,60919.19752392365,3.357764368003823,60576.62082548577
E02001447,9.37719601364132,63790.46024152762,13.708760595702488,81252.96916955232,4.967116927890093,53339.535256428244,3.1540815375922935,57870.594695111824,7.536412511756654,78599.16337918429,3.822280280394569,60802.443953487396,3.36430776052942,60570.88902264473
E02001448,9.386000315694762,63711.68392328375,13.696419749067228,81169.39732217422,4.97545853304156,52918.59519669212,3.149064328043173,57433.08778062639,7.548339687027875,78564.44343927463,3.8181729774888895,60490.145724009846,3.3567392219293923,60398.18883755178
E02001449,9.267413653596543,63138.70907747349,13.55721858560341,80864.39671513475,5.00023561009219,51602.26459524451,3.130943369001424,56004.009457238375,7.57134466553746,78593.32591100136,3.802287637055386,59426.317742071406,3.3298330594251717,59844.723964463956
E02001450,9.273723588867266,62875.799886174515,12.499690825620956,80644.79643036067,4.955529597853586,50704.03758573339,3.127965224909044,55363.63875733158,7.584604298927025,78646.02021699019,3.791056093688932,58996.60414126506,3.3280256483781843,59687.26888554747
E02001451,9.272940646724333,63250.02992267844,13.668749673935867,80947.29517423185,5.042683918149937,51869.572446676284,3.1461647291650747,56390.09385594008,7.603695215557507,78439.38593835519,3.8055962124367317,59856.070222028444,3.3550181382117663,60129.246146524216
E02001452,9.278592707095767,63019.52552497048,13.652815127480313,80859.88023625257,5.0656000021859775,51389.427659953006,3.1422446539422473,55880.36734802027,7.620277461721354,78435.42943590508,3.798825675462273,59497.54506239142,3.349933685598986,59958.316991458894
E02001453,9.278791214537645,62895.1876939222,13.544364352514302,80744.32317576773,4.978388872824524,50937.396398186276,3.136184679786238,55543.16334404493,7.613358459864071,78504.79006350378,3.793944250066209,59210.07259019774,3.340931870820414,59807.39437417337
E02001454,9.272712962258993,63664.84663638963,13.702049916960798,81070.82823127208,5.076455773091106,52624.532330713,3.1663120522195443,57284.09919328007,7.615800347373627,78393.6858954827,3.814290021959824,60720.230649304605,3.388242615413359,60730.51086205135
E02001455,9.275529581131108,63384.188872080376,13.682167558182394,80975.10398424377,5.070493275020082,52117.18535791893,3.1567760063142503,56716.387497919204,7.620880615806433,78376.10649488342,3.8085107724167897,60217.60078268405,3.3727325342319716,60392.384308386754
E02001456,9.284090867977907,62705.61979280659,12.487854120164695,80526.17437067564,5.009513885886171,50268.053525169365,3.134678128622795,55094.43098323341,7.625756026164666,78538.13589593334,3.7856588841003447,58913.332848873906,3.34062456598326,59702.52362533501
E02001457,9.2799214143976,63165.969363784105,13.667178922377751,80895.27228861814,5.081612651614873,51687.571086461714,3.1516836417388867,56254.86763470595,7.633810171072389,78361.6473309881,3.8031570950838613,59864.64003724716,3.3650708574535724,60193.34834991625
E02001458,9.28905320187677,62678.440207218795,12.486461171444034,80591.27002370667,5.0306160203421815,50282.05050199628,3.13970659903016,55120.09110241026,7.6507641416037675,78446.04551049044,3.786339151743796,58998.7695589633,3.348704786929828,59764.58324129509
E02001459,9.289777651463517,62832.25115977591,13.644839374931793,80767.81082952302,5.033534158306464,50871.8295919247,3.147819820324592,55547.04405654995,7.666035077163124,78335.83835441807,3.79341204783747,59382.21163286119,3.360554406122374,59970.15196007404
E02001460,9.299175130169765,62584.056344085235,12.478866581792532,80607.72254981667,5.075146447880697,50093.02850076913,3.1473274361907966,55024.89110627229,7.697984236388609,78316.6632491854,3.785053853584481,59057.24530756094,3.3614765842256737,59850.03886652605
E02001461,9.29487743218549,62833.52985310253,13.648441935339537,80753.0489855836,5.059283710623632,50902.09243873642,3.15390819690498,55598.7771055133,7.692166389908871,78260.78607350365,3.7940728012217826,59517.210737633424,3.3706160522372137,60088.47715503342
E02001462,9.306700376949577,62550.588178451006,13.630150774092495,80643.78611112584,5.106387585864411,50048.06443260413,3.1537744674526014,55025.96823554852,7.736041717997709,78216.52222969476,3.785587630930482,59169.44662945941,3.371860227536465,59957.74266083114
E02001463,9.3032581576356,62778.56074731973,13.647933671819578,80717.43875872405,5.097476173017432,50730.62563149551,3.160272930187117,55521.87895643115,7.731922545694819,78176.64483337109,3.793145577521625,59594.12266792882,3.381358090647115,60201.98315688546
E02001464,9.310469607912276,62557.49836072495,13.632643648121338,80638.49351641562,5.122064419853205,50083.39620002133,3.1577379785602315,55071.548288529804,7.756624557264817,78163.58017465213,3.7866557392014135,59272.30015386332,3.378111073898315,60044.05146073843
E02001465,9.322123087323165,62435.89772572939,13.052210162717635,80560.54377830953,5.166544524650907,49720.56099649224,3.1630112646663675,54860.74420546453,7.8107932570951215,78076.26546444155,3.7843192804565633,59252.56354798081,3.340106845874351,59939.90110397627
E02001466,9.320701424889444,62552.06161988362,13.635174536032556,80622.94293576595,5.164004995296201,50033.82657175081,3.166455618959338,55095.08150099949,7.810152160641899,78059.21277405751,3.788058982871208,59472.66784279889,3.3448810188498546,60049.54797042702
E02001467,9.294871456467787,61593.256476463095,12.98556598528587,79832.52416428678,5.282428224889743,47794.88591259447,3.1610786874465755,53571.06439269305,7.4311380698129055,77739.50851023292,3.763054314994117,58410.44082566505,3.226099864380213,59253.98340736689
E02001468,9.309475137452665,61412.72043163767,12.978248050268661,79675.10709879355,5.32125561670776,47558.56617300558,3.166526293798383,53442.417396254095,7.525428638107449,77570.65830766126,3.7634367786370304,58441.079272532064,3.3483520148552866,59188.9468798303
E02001469,9.30754642262649,61016.00295320216,12.952278295897303,79433.86302951278,5.364373231136569,46837.79747540407,3.0413923582450697,52841.0900711749,7.5255057159642185,77476.47499566419,3.4553289170195356,57953.95364644803,3.2286208901279196,58880.76783672647
E02001470,9.310764359310411,61152.34386442613,12.961898173925091,79514.86569564496,5.35044655015287,47101.35092405284,3.1651805180730084,53136.654867832316,7.541205104014525,77489.24401971715,3.75723694687497,58220.12621035992,3.230744108784191,59000.1900848562
E02001471,9.32558023959903,61228.3879945526,12.96976248947364,79517.49163757495,5.360200431459939,47308.57215841831,3.1718616124326955,53306.20516771472,7.630051919264382,77403.35879228527,3.7639097683880998,58470.24484781569,3.355675201808145,59079.565875590386
E02001472,9.172838416909785,60424.01791051414,12.368458849384016,78986.09735369953,5.455139393559694,45800.49120159868,3.042721809027934,51771.21124978886,7.544156101965398,77308.72960924692,3.445002046480816,57112.7045940769,3.208252142685835,58171.586382188674
E02001473,9.328911648095795,60961.56896652794,12.953407097176706,79355.13627801716,5.391381578614696,46850.91777226923,3.048646097418937,52969.97198146879,7.657066349728323,77309.43292497669,3.45709251441138,58196.906721352716,3.2156227433859113,58891.57566201048
E02001474,9.339117475712056,61146.53384850828,12.96624148770822,79428.64023902037,5.384872557243367,47214.86761708306,3.1766228325383317,53272.11978270266,8.016995113705628,77289.39812264196,3.5568020139617795,58556.68760437228,3.3619460441842395,59029.378703766095
E02001475,9.199681338267103,60064.0725297018,12.894382361883508,78740.93163255822,5.5322547953655175,45207.3606763449,3.0492549464699574,51250.70168505581,7.650140401068618,77083.62498937992,3.4429218304899676,56795.32114827701,3.21461374677236,57757.44161879209
E02001476,9.346891085696319,60830.39518226863,12.947413084340756,79237.2248808896,5.423343092955335,46690.34643742087,3.0541964232969283,52883.66563225912,7.77162116876425,77162.33643759336,3.554555652752769,58178.96365532549,3.2216469721783443,58780.667608009164
E02001477,9.35677624473258,60258.00017478952,12.91162980819952,78864.73704082833,5.508475594588886,45698.80406407474,3.056084987323154,51871.92555705268,7.839535789269323,76954.54819544118,3.4515729215108855,57418.01096294113,3.2221783907836428,58087.61569767337
E02001478,9.197864708078226,59777.480370612364,12.877069697369624,78546.0496385451,5.584974740140506,44727.272009245215,3.050523306553582,50761.4370819997,7.630403700050569,77030.3996840815,3.438717235993249,56419.219203077846,3.2155321129034777,57429.57621058146
E02001479,9.165755981721233,59484.39806969186,12.333343948958953,78276.17959295599,5.627552388008297,44218.60226796244,3.0462181918332982,50148.499296913316,7.467135719417358,77013.36333163509,3.428444446041147,55876.164945175355,3.2111317370057844,57096.83541230862
E02001480,9.135160795577955,59085.12609848606,12.322488986893358,77854.96776568449,5.702750921072096,43490.279641871144,3.042812440708728,49307.76766043773,7.296765314520169,76791.6666595561,3.414513486886272,55191.341701144265,3.1153674322040383,56485.27052105057
E02001481,9.379110233016341,60181.82319728438,12.908547046175034,78795.56240348399,5.530468783361664,45641.48750875687,3.061671107630378,51888.28712908987,8.227846348140242,76791.54256168664,3.5525632721441522,57519.80730711901,3.227951497766432,58045.79548073342
E02001482,9.394205398926768,60467.61365764028,12.926430512314461,78940.28984317565,5.5010261567606635,46183.76374720498,3.0666888026848604,52518.91604104514,8.31326137274548,76690.38226884208,3.5578236884915215,58000.1050113752,3.2343069008761423,58429.45917683029
E02001483,9.22150042807091,59454.75553569476,12.856043420694999,78277.70965173392,5.669816041357689,44160.32592670927,3.0579141050384475,50271.216095860975,7.715886196461801,76706.41524901905,3.4391750312171476,56125.433261602855,3.222203375748905,57032.464545215254
E02001484,9.364720815391339,59564.48723196489,12.864906516667293,78351.1025605821,5.65166377069765,44428.382467398114,3.062361083114147,50618.91746302786,7.88053281342361,76703.81584539307,3.4454743827249916,56473.711787576445,3.22684034262129,57207.80476987198
E02001485,9.393588513590087,59626.961652959515,12.871888400685176,78402.43780596867,5.639585745829485,44659.22376366086,3.067301810719419,50927.872613528045,8.295437079807616,76557.15301610381,3.451012200567567,56808.03759274602,3.2320652377761436,57360.91552905826
E02001486,9.41718494544895,60006.97897501491,12.898352111751013,78652.77741782143,5.5723383093175585,45431.60917299858,3.070257060821039,51775.26710365866,8.431812157299062,76483.38097659963,3.5566517290503055,57486.975770927784,3.236467056627542,57898.05515957916
E02001487,9.425958304631537,60273.13920751187,12.913267358713721,78782.94372181378,5.542563884224901,45900.07440032175,3.0740206777862746,52307.31120422882,8.482644002040029,76430.48986427196,3.560716162738641,57897.837996273054,3.241387471158634,58232.08350698532
E02001488,9.442931135679105,60010.68399287214,12.897679332581673,78628.31860141689,5.581345340375607,45484.46405895459,3.0759225743212117,51894.177448268754,8.570233877064156,76314.29749225313,3.5603655729563437,57608.32168982127,3.2423914589629375,57936.52229849087
E02001489,9.25142452924696,59092.619747189376,12.8296063144192,77961.8445131956,5.78293877929506,43487.523306556104,3.0686711157825095,49704.29867178199,7.828631953465755,76204.05409399497,3.442654587947265,55802.86326004114,3.2316243609317707,56558.919806560494
E02001490,9.446586540770262,59536.01786886729,12.867435939985766,78331.60977923297,5.663936286974845,44640.58604602838,3.0770544503177493,51023.080610366225,8.581657552370645,76222.31811456902,3.557413071006918,56986.973704472955,3.2417263768863824,57341.70007262778
E02001491,9.417082121058906,59291.100982172786,12.848625507312835,78146.61784714651,5.722291673716461,44087.12553897144,3.075429317153918,50422.728482641345,8.207553527034447,76251.2081032704,3.453205817195759,56501.32661809261,3.23907433821089,56959.11512579841
E02001492,9.16375308734443,58501.424568705894,12.789629428584389,77524.21834265396,5.926337877644196,42329.91007877997,3.060210068442463,48338.45063016232,7.350736661709967,75997.78363956013,3.3391383110112067,54365.689895748685,3.0776780998523368,55552.91021646838
E02001493,9.447923935890834,60266.92258998088,12.908597130985642,78722.90469194936,5.560333121664999,45882.473508446,3.0812007982371763,52363.06662404445,8.600262912785901,76247.34114241829,3.5648185475996907,57994.32953116153,3.2487559090413725,58225.22824047976
E02001494,9.193549667547787,58565.7122720296,12.792426426497252,77554.88930040928,5.934215705585804,42444.140263238616,3.067432210739882,48568.82638053889,7.500287936892019,75892.5730748404,3.3490909845240244,54700.6108528887,3.084442280627662,55699.35241377657
E02001495,9.47413482534478,60001.30879637324,12.893125751244009,78573.3355721162,5.597706813467618,45483.93521678322,3.0837457141941895,51972.55346858721,8.758603038206422,76075.40296052472,3.5652797340038562,57721.32869991644,3.250338071029675,57939.58511467759
E02001496,9.485992893473156,59539.215911851024,12.867340485964291,78324.26269387554,5.666472969471121,44726.23875057187,3.0829437424971755,51174.09913443214,8.791807441072796,76036.48177262262,3.562035719983161,57127.527275194145,3.247745453898765,57399.8091209855
E02001497,9.457534796643358,60312.15733963289,12.90130652770036,78655.1256988288,5.578827191533376,45859.15589107554,3.0900994067317655,52419.08364236621,8.675173260926279,75818.66310908538,3.5702635142945938,58112.28377000898,3.2577167733115577,58217.05271330985
E02001498,9.508642979945765,59840.655290039416,12.878999409058359,78441.2168577272,5.632620852462412,45219.07564681147,3.0908375752594197,51760.25859505287,8.931227623405297,75679.94502704094,3.5692287555513476,57614.880407358374,3.2567577643892096,57752.14250498594
E02001499,9.302363773059094,58553.37409415057,12.787515847602315,77524.43753844585,5.969226470749624,42570.06410299422,3.0920568302177616,48997.99232625626,8.16946039113883,75261.34018108071,3.4626380424021646,55174.88941540801,3.108248475827587,55802.192678222724
E02001500,9.449137897866574,58680.78060079991,12.796054044517234,77626.22887601548,5.91792135239965,42906.95897413636,3.0971939880416404,49400.50644644676,8.478333275206493,75050.03113797358,3.4695525769581192,55593.336203603256,3.2574774032920684,56122.792135389005
E02001501,9.541062100438474,59662.10432182394,12.859210726359075,78273.34184646851,5.676664289397414,44866.50063326721,3.100433864821927,51468.69545547516,9.127565467142128,75023.5121374574,3.5751168552973507,57465.27830442005,3.265247569572833,57499.99621393262
E02001502,9.467747846949264,60178.496166016805,12.879880905676067,78478.96026285684,5.6212911511949475,45500.748923982384,3.100575318610386,52126.91403584295,8.783367047160159,75105.1014170891,3.5766526579802047,57978.038359234764,3.267104665135809,57963.354083546874
E02001503,9.270524832209919,57920.8424121943,12.757116776855378,77286.03073092915,6.071552232249648,42096.23686277957,3.1142104826758628,48685.48874354137,8.310270251346864,73928.60804862305,3.481158707613808,54819.70536383905,3.1304214902256557,55201.66345522549
E02001504,9.47983893554113,59844.44702420418,12.844416744223597,78194.18605401015,5.691838231027448,44796.73950901438,3.1130047979636046,51475.494032217306,8.831854405975553,74296.42387530426,3.5844747681614075,57570.27159192326,3.2771501871148097,57450.97863756841
E02001505,9.414309048344732,60354.63624523644,12.85682063430588,78352.39276176707,5.647414022357026,45322.4151067281,3.1773667483099177,51919.32565961148,8.517510098445095,74156.59174509955,3.587946264818723,58047.25752966234,3.281625181117259,57841.71582903853
E02001506,9.277103400311603,57628.421795099464,12.742852060034693,77211.60467847332,6.086330959770639,41981.1525584757,3.1271314092874705,48644.81809983103,8.332963834853695,73275.15569161755,3.4929583591386115,54759.35962446862,3.1433844518740317,54997.13627758665
E02001507,9.281063743208845,60209.3703378115,12.828100285284176,78178.04014965957,5.684235383724093,44912.24641180239,3.1894597288271513,51403.2645463335,8.365653742576619,73472.60142888763,3.597482584958643,57863.8291788369,3.2925208077984585,57538.86023377878
E02001508,9.240468328970225,60539.26100073226,12.83516841432258,78287.59968100797,5.655455293035641,45260.75645772709,3.191145451845501,51632.746355713105,8.225035148328539,73370.86589109902,3.599549319620245,58184.64353089136,3.2951342653385316,57802.59679268616
E02001509,10.677017325448928,73040.61982461323,15.18373284928493,72044.8898977633,8.0397326644889109,55840.993904389805,6.287896658733401,52202.988805492874,12.717711776926391,81810.28928678256,6.431852512466398,68669.69345699203,5.497048609128774,77714.07117883246
E02001510,10.752404431358785,73298.30442388312,15.168250203631576,72127.7297945182,8.041692115284086,55747.752142346144,6.303259000363458,52076.21722040675,13.116866396662553,82025.63552448187,6.4483723390435115,68713.7156190885,5.52526076152473,77938.62094801491
E02001511,11.131578492612276,73672.29370536111,15.089737757537895,72322.62964950029,8.039355954050853,55457.26538438243,6.33640248547752,51814.77597831128,14.25031655271931,82340.50549530491,6.489843913431053,68719.84635869003,5.593918615243275,78529.95535470908
E02001512,10.536808077356529,74038.74990499325,15.376980969722405,72156.20637649427,8.071901621199247,56540.469298987526,6.287122137383475,52478.266953970975,11.970959059256435,82746.94200162166,6.405275138795136,69239.17307496282,5.457455748465245,77320.47690366817
E02001513,10.455611081139134,74478.20983536704,15.48303886425638,72224.3558326561,8.091324981617282,56974.432229032,6.283305715018419,52725.266824581864,11.537726670432953,83167.05923688173,6.38675553634955,69551.74767831471,5.427676517115986,77091.42714764125
E02001514,11.198361688839526,74293.5617217858,15.035995010778214,72584.5851811251,8.039590645311566,55315.839471067666,6.372233864212079,51611.287610835294,14.909272686035667,83020.52939018286,7.044161730707575,68643.91036986517,5.662737601753173,79099.70697904324
E02001515,10.970835846819881,74378.68954223623,15.32627188225817,72288.15735119334,8.070664625573494,56244.65197644007,6.316986288374312,52149.67924630895,12.693506605590315,83080.75615300305,6.44083436929634,69245.83822731613,5.518876892713618,77795.58791803864
E02001516,11.191683148641445,74740.534722225,15.178246362212208,72586.48594040298,8.056543397324297,55718.75079950184,6.3675928196204925,51679.29223197504,14.865126030235338,83511.19783378634,6.508638491787029,69195.61608424156,5.633588505120824,78733.02305119456
E02001517,11.032086526476695,75325.38760425558,15.349555109890538,72575.63517337144,8.083755144969246,56247.94328672758,6.356827098232883,51894.72763846304,13.23632424126811,84110.58162352126,6.476774106491348,69581.18177026759,5.584679420059844,78284.26940135959
E02001518,10.952992102997348,75581.0751079316,15.461101813145852,72561.01629015738,8.103877057520181,56626.712625198415,6.346903760090927,52117.38677317703,12.474588410300575,84357.62297308876,6.452212714131189,69818.24171321414,5.544475732483951,77970.22825649056
E02001519,11.09100462270421,75446.94697941121,15.296443278800426,72671.30751535684,8.076539375609817,56077.17218123347,6.371894714183038,51745.778429227044,13.81272141259103,84256.95882015355,6.498326413794354,69554.55911698082,5.621586365472825,78577.3928177417
E02001520,10.897818891584521,75957.59765053044,15.572004498758886,72608.98766682624,8.127049024472148,57011.510736625176,6.344342374149395,52329.868621825815,11.958691378390997,84732.46676272339,6.434264093472581,70108.47243890146,5.515525281547631,77767.06389730576
E02001521,10.941503483416854,76494.39558113806,15.548505422097547,72789.38094324779,8.127970411189084,56872.374527417036,6.370949779236158,52077.27354231548,12.311816471333184,85324.64291166341,6.564250426604911,70200.7429058631,5.570480975090901,78181.39439548113
E02001522,10.888213219408444,77075.76285513156,14.936398461866187,73521.82722303363,8.46878413645341,55234.40721286692,6.65681108794839,51122.063536517395,12.592501011210482,86300.97688046306,7.232933683317822,68178.6598920072,5.853823663102352,80589.96269756723
E02001523,11.04041288009905,76567.12736333374,15.391857813034388,72933.21030433915,8.098111036697073,56384.43937811259,6.396201308788744,51707.38909077255,13.239231676041102,85450.04168300398,6.61524885804306,69859.30712670357,5.6497656650707535,78771.84646359296
E02001524,10.155185874700239,76867.47551887215,15.902891146576593,72909.39603999443,7.942588656198789,58138.63273476947,6.184846937814711,52958.2335624089,11.197357448136508,85853.50027583186,6.002671358800071,70700.94853772911,5.457360476430026,77485.02271470409
E02001525,10.967203699264068,76809.34179178478,15.523194549744337,72906.28118034583,8.125116168715357,56782.077702121685,6.386214540773042,51933.451096135126,12.523974209300404,85674.69581669956,6.586527037750491,70159.52521460447,5.605087117377263,78441.92744444385
E02001526,11.010885611075539,76912.14337538002,15.447769602250084,72995.54110931423,8.110315299299335,56558.31457664969,6.399771779151267,51752.350631542075,12.926029945135706,85808.59182244386,6.612891465676416,70002.55750468535,5.646290826373809,78747.00519301192
E02001527,10.876220895853729,77278.02062349848,15.731942286853677,72941.13456144767,8.172903720019432,57457.1168938341,6.378234302363813,52354.66814544916,11.811347699656183,85993.32563115486,6.546510966382763,70676.8507533783,5.541910758222673,78032.89864735972
E02001528,10.558826576970585,77378.64716145647,15.179105562665226,73355.67646472018,8.061000093591137,55907.6406997992,6.447941027759692,51340.01054440948,13.400141209867991,86374.1266544138,7.086209568153643,69179.67848354044,5.780236141038657,79814.40585988895
E02001529,10.967451205993854,77670.67750141303,15.549961681501033,73162.88379799156,8.13493059449459,56883.68000644254,6.4113864966362435,51820.97097649078,12.555752952882928,86497.56534380735,6.614603186263653,70283.47266050296,5.6491774945083995,78792.21177510485
E02001530,10.848603634858067,78126.5079005134,14.955322977115324,73845.07545552323,8.460779659077625,55190.00560435716,6.682271692647938,50816.38218484052,12.205242128972435,87525.4643334284,7.249295860839939,68287.6710101178,5.903363323484055,80907.16663760606
E02001531,10.430388591551088,78100.82293341971,15.349854144513756,73444.0964580395,8.091690232136989,56398.14425867614,6.446140346204778,51454.03722218188,13.014940641765728,87077.13877352992,7.066354202275507,69769.93284306784,5.754169397843962,79572.81774078854
E02001532,10.016814691060773,78164.50460269373,16.44454620612888,73589.46299955438,8.100698708962431,59178.990914322116,6.253668227360475,53285.54468302985,10.55052711695436,87508.05886109092,5.97191902024077,71435.87224690065,5.416777226966444,77616.09728813221
E02001533,10.839414640901806,78937.96599262163,15.034357720311364,74025.4557212148,8.463536669610802,55456.78606398416,6.6903120638055515,50782.89869616137,12.116034752006847,88369.81587064292,7.249441315398196,68732.05377013229,5.916709679832429,80916.67737191776
E02001534,10.360852004536147,78703.95581385132,15.337390127482298,73643.91694375656,8.088117194259315,56443.7112569656,6.4629678960815395,51397.00249573729,12.760236426370529,87655.1023035002,7.082742900717708,69738.86318960517,5.789919863871641,79848.66560831983
E02001535,10.10258245092466,79148.66628953058,16.295087581302443,73690.38924089923,8.36254003171059,58941.095447454645,6.446243910221918,53052.57867343155,10.897362399113058,88116.76682817601,6.036871846470231,71751.7909486227,5.5201453241340985,78295.86641699291
E02001536,10.906170954845734,79974.1946555197,15.75437213341492,73805.38597491087,8.192601278897,57627.58757856133,6.4564556235061765,51902.45302038457,11.792641874754544,88444.60833977794,6.64747882179297,70975.23907180948,5.7021509963492925,79339.08068963676
E02001537,10.194376958770148,79978.12388082514,15.512233046893105,73944.40074625013,8.126206187749833,57043.506950248826,6.474722325145769,51539.73905328782,12.139238957461144,88669.95478353868,7.07642505305265,70386.47718812697,5.790219026808707,79901.74558392151
E02001538,10.156926165679806,80040.52314319642,15.612703539353925,73904.18969203677,8.152906984204467,57291.90290487619,6.467420557098137,51674.07793265006,12.000625423694,88631.1241725941,6.680439568117774,70685.73921220403,5.756833006622712,79688.66576881736
E02001539,9.868425406051967,72951.58296205307,13.358707586985481,74620.57705915395,8.994047182188384,53573.32768478824,6.804049243820413,52716.463602341304,8.799498160747717,87270.01756551085,7.529100750040965,64282.01144883942,6.098297003157746,87546.91317788295
E02001540,10.077615821417103,73251.80639005452,13.881511436653184,73276.8568249911,8.432053004415645,53349.4231063778,6.654235489505752,51576.7747547402,10.141411770568094,83879.80393588936,7.304874410468809,65374.628184179084,5.834243431192428,82349.08106014722
E02001541,9.897446436827886,74058.29281126495,13.369765085733224,74729.04205366633,8.94781902308372,53290.206212959565,6.843464709553523,52013.91223965026,8.9075843958813,88323.73714993028,7.527081752080269,64260.83148968233,6.158709532932998,87462.50941578897
E02001542,9.955035572595902,74523.72009402582,13.543255993389556,74322.80463519554,8.525263902809854,53107.59484863021,6.804667544340516,51214.10286767039,9.281734642680417,87690.72803885804,7.463259559154759,64432.98391745948,6.0960994470734375,85804.67751896578
E02001543,10.178213588901395,75033.3146252483,14.014386346582407,73682.27318791756,8.475998814368763,53733.96004093744,6.683300854391274,50958.20124612197,10.629215369360535,85262.5859108631,7.302234749009658,65862.51500179344,5.875341423669955,82214.919314938
E02001544,9.970663720865263,75810.25071793178,13.523365098897873,74707.56041746223,8.496354050964266,52955.6453043005,6.8551483674685985,50729.21773879896,9.29261019574319,89238.76569814734,7.490439633465485,64426.63352930173,6.177813722838353,86307.64273371997
E02001545,10.02255205164855,76405.10970156264,13.674862421443596,74603.48899589958,8.468114785646705,52936.211117381696,6.828173734734599,50299.01551921993,9.614509678877926,89023.36518460987,7.443011514366632,64765.128310528475,6.133779263554875,85288.49820494668
E02001546,9.962241268385293,76090.24462181142,13.473375707384099,74891.9357048106,8.865823148881766,52950.097223107485,6.8802110900006355,50733.32231919678,9.20839912186066,89839.08267814238,7.513507919014702,64360.26678854712,6.218497930129356,86800.70871924779
E02001547,10.167396033611434,76349.50254398512,14.059196285843656,74107.73574552643,8.455075925742683,53687.78448217309,6.7181598941012,50498.50005207487,10.71123778547896,86708.43092088426,7.318054084155652,66045.22271181692,5.987641143758523,82599.6100783759
E02001548,10.126837002063121,77187.37851686357,13.935190901658137,74521.59689593507,8.440571405875328,53283.13512383161,6.778634640366487,50059.62000525006,10.243102889698905,88446.76207072468,7.369969201377841,65591.38415591167,6.096558978733867,83714.71506139333
E02001549,10.033655170458305,77342.99612669786,13.684162723262292,74899.58668810972,8.447300879452891,52885.53000020745,6.854508870545195,49991.76420774804,9.632759327742892,90050.42324390075,7.452148981573669,64844.36927557585,6.179631357777374,85560.87799697634
E02001550,10.12094919315709,77713.11927777191,14.00316018489321,74645.91557045856,8.43117173133581,53412.17495506477,6.7764290549463775,49966.85389504058,10.401987355460523,88705.2099039403,7.358351016422054,65866.06868446368,6.092314648147221,83412.96775749023
