msoa11cd,soil_lead_mean,soil_lead_mean_idw,n_soil_grid_cells
E02001871,101.58056640625,100.54679315919992,6
E02001872,95.14484882354736,95.21955551681434,8
E02001873,91.27135685511998,91.56678189434834,7
E02001874,129.41083272298178,124.05794347908399,6
E02001875,91.94458389282227,92.38825376526285,6
E02001876,96.95418887668185,96.75856188147205,9
E02001877,111.54516728719075,111.44196093662653,6
E02001878,104.2379659016927,105.12915693855307,9
E02001879,90.1158332824707,89.83280512921746,6
E02001880,89.20142800467355,89.56712960496789,7
E02001881,102.61235046386719,102.44585929856468,6
E02001882,95.31068529401507,94.24100638118915,7
E02001883,80.62032413482666,79.55664763821966,8
E02001884,99.98649978637695,101.20394186984787,6
E02001886,87.86503887176514,87.13207148547612,8
E02001888,77.78677041190011,78.15766394503007,7
E02001889,91.41704940795898,91.93616202767295,4
E02001890,85.543914794921875,85.80490331317675,7
E02001892,88.24016571044922,88.04374814973278,6
E02001893,81.1830317179362,81.79458007842986,6
E02001895,69.85876178741455,69.59118630370199,8
E02001896,89.55313237508138,89.63012775084576,6
E02001897,90.1392822265625,89.20858740500712,6
E02001898,72.60192489624023,73.0965640205003,4
E02001899,80.12797546386719,80.04946552373032,8
E02001900,85.88555690220424,85.39043186756837,7
E02001901,81.95672607421875,81.4870270521846,8
E02001902,75.94995880126953,74.84140280948762,5
E02001903,85.2906997680664,85.17456436176448,5
E02001904,81.56988620758057,81.483442152652,8
E02001905,81.99459897554837,82.68400407275945,13
E02001906,74.34276294708252,74.60610763679688,8
E02001907,65.11491097344293,65.31023573407708,9
E02001908,81.99189949035645,82.41244023257855,4
E02001909,85.09375915527343,84.42845043667921,5
E02001910,83.57448323567708,83.51222424791833,6
E02001911,75.83743413289388,75.79990823427421,6
E02001913,77.3285514831543,77.72136135316353,10
E02001914,80.80118451799665,81.52588311992879,7
E02001915,73.69604407416449,74.6973320974867,9
E02001916,74.38378270467122,74.95285683490326,6
E02001918,81.37059911092122,81.02454474439091,6
E02001919,79.037750244140625,79.16692589609416,4
E02001920,71.09284556995739,71.33910446252256,11
E02001921,73.92824336460659,74.00508786370753,7
E02001922,76.96278381347656,76.5977475764982,6
E02001923,75.85750034877232,75.84776820414439,7
E02001924,72.91842460632324,72.72568622295255,4
E02001925,72.64208548409599,73.01433697726914,7
E02001926,76.48048509870257,76.17961944037869,7
E02001927,72.5174774169922,72.42765501618973,5
E02001928,69.12521580287388,69.2856363291667,7
E02001929,71.08263854980468,70.78116719697495,5
E02001930,77.58579908098493,77.88274346328208,7
E02001931,75.61634281703404,74.92435574297498,7
E02001932,71.84223937988281,72.35776195622398,10
E02001933,75.62639872233073,75.42611015566128,6
E02001934,73.37561543782552,73.11412577198861,6
E02001935,71.08963680267334,71.1363488380186,8
E02001936,74.5948003133138,74.57762357169061,6
E02001937,76.11876392364502,76.11654918319591,8
E02001938,71.27554212297711,71.653242968263,7
E02001939,70.54453754425049,70.33752442535405,8
E02001941,78.2891595023019,77.61674355039857,7
E02001942,69.406585693359375,69.09942819466133,7
E02001943,76.11878204345703,75.86537914207852,5
E02001944,71.57698604038784,71.58393829500169,7
E02001945,66.13089990615845,67.1270578071525,8
E02001946,66.64083814620972,66.54027003716824,8
E02001947,72.376800537109375,73.03091355782075,5
E02001948,78.34944479806083,78.50232051864056,7
E02001949,69.62764304024833,69.47362224008792,7
E02001950,60.00152805873326,60.93581688005558,7
E02001951,60.50393772125244,59.61166115385645,8
E02001952,62.27241461617606,62.29019882210466,7
E02001953,64.66387176513672,64.66091525928123,7
E02001954,66.51274272373745,66.76994715084128,7
E02001955,54.37054023742676,53.657208934757215,10
E02001956,55.45724964141846,54.77113423492715,8
E02001957,55.58035087585449,55.12791237936441,6
E02001958,66.97494549221463,67.4858258461392,9
E02001959,60.40161757035689,60.20185620079582,11
E02001961,62.07481702168783,61.81518842016633,6
E02001962,62.14513270060221,61.71952360796068,6
E02001963,57.5732167561849,57.460388973665935,6
E02001964,60.9515547318892,60.038864959688276,11
E02001965,56.40681266784668,56.58596487094785,8
E02001966,58.04213333129883,58.300330591423325,6
E02001967,54.710244496663414,54.81297959901201,27
E02001968,57.50957162039621,57.123691367590645,7
E02001969,56.518133799235024,56.151515261074046,3
E02001970,57.85459963480631,57.95289017225475,6
E02001971,55.52404022216797,55.56960206535337,5
E02001972,57.18804277692522,57.08517475242174,7
E02001973,57.4091194152832,57.86710306157216,5
E02001974,55.281399726867676,55.26429676861883,8
E02001975,57.24031982421875,57.22806849285341,5
E02001976,55.81841542170598,56.23706596820477,13
E02001977,55.81478309631348,55.72484078877722,6
E02001978,57.5497989654541,57.521406709977505,4
E02001979,54.76442031860351,54.765678021428386,5
E02001980,53.82191324234009,53.74275789359108,8
E02001981,55.93202495574951,55.98228434607392,4
E02001982,50.67682865687779,50.618721436858685,7
E02001983,54.55542918613979,54.579823465167735,7
E02001984,56.87453918457031,56.837441542975476,5
E02001985,55.984774589538574,55.90114999257767,8
E02001986,51.942899976457866,51.995245972638074,7
E02001987,55.08797550201416,55.04278544630118,4
E02001988,55.457250118255615,55.4187467497492,8
E02001989,53.58278121948242,53.433706172633904,5
E02001990,58.112462520599365,58.163951750683125,8
E02001991,54.818358421325684,54.81863214208648,12
E02001992,58.94371830333363,58.58923501095611,11
E02001993,51.65555038452148,51.64292571837882,10
E02001994,55.62723350524902,55.609537855020164,6
E02001995,56.92313627763228,56.81641302315187,11
E02001996,57.99525006612142,58.179134105909164,6
E02001997,56.08676948547363,56.00559971561098,10
E02001998,55.50999959309896,55.44820034940966,6
E02001999,54.21198203346946,54.61995780803665,11
E02002000,85.66449846540179,85.80032945813599,7
E02002001,72.91843700408936,72.47026350401212,8
E02002002,70.17918904622395,70.2487512446689,9
E02002003,78.08819961547852,77.84297960191957,8
E02002004,72.40847587585449,71.97144553450237,8
E02002005,77.49422200520833,77.19664167562357,9
E02002006,67.63140042622884,67.5631174093321,6
E02002007,65.05825090408325,64.9971999430714,8
E02002008,67.91276677449544,68.5632748565412,6
E02002009,81.00717353820801,80.94209594438507,4
E02002010,69.25697792900934,70.15019600308393,9
E02002011,57.2215444776747,56.76151057301723,9
E02002012,64.94297790527344,64.39441890828134,9
E02002013,55.41955729893276,54.83347776324901,7
E02002014,74.73211451939174,74.71063991253324,7
E02002015,58.886199951171875,58.3273013120394,8
E02002016,60.447669982910156,59.8124114890362,10
E02002017,69.61258792877197,69.73733410355726,8
E02002018,53.02809960501535,52.81013839760336,7
E02002019,64.8520455793901,65.57877064124919,11
E02002020,52.471439361572266,52.89921738012123,10
E02002021,58.76896667480469,58.25755047720611,6
E02002022,54.6760139465332,54.230448490287166,7
E02002023,50.713018798828124,50.29381906354203,5
E02002024,60.16230010986328,60.357739138330324,7
E02002025,71.1248156229655,71.71569760309718,6
E02002026,57.47943369547526,57.58869173395198,6
E02002027,55.34588305155436,55.29797350282501,6
E02002028,50.69189929962158,50.46274505793519,4
E02002029,73.19976234436035,72.61636880265975,8
E02002030,54.05636660257975,54.09222311986565,6
E02002031,58.14764976501465,58.04832771653156,8
E02002032,59.13237428665161,59.47689428827513,8
E02002033,63.08882427215576,62.03010224249779,8
E02002034,53.38984244210379,52.95215753235185,7
E02002035,64.19663333892822,66.0739712003622,12
E02002036,56.440010918511284,56.25404057074459,9
E02002037,51.28980000813802,51.07411902539895,6
E02002038,58.87614277430943,58.86322101099487,7
E02002039,55.098027910505024,55.24797502868581,7
E02002040,54.49331838434393,53.89535210461949,11
E02002041,57.12775993347168,56.8460045634927,10
E02002042,54.96137962341309,55.016812302355724,10
E02002043,257.4475982666016,248.7738724946422,5
E02002044,189.81875228881836,194.45638874338908,8
E02002045,317.1134272984096,328.4901593673022,7
E02002046,314.5894012451172,321.661730641318,5
E02002047,178.12311214870877,187.39268608437752,9
E02002048,103.44981493268695,101.929173611262,7
E02002049,115.95767974853516,109.06371610438512,5
E02002051,115.41383361816406,116.34951815496792,6
E02002052,207.52587699890137,200.86078107105587,8
E02002053,106.56060028076172,103.54495536895374,5
E02002054,114.66358511788505,114.64829233777596,7
E02002055,177.84019927978517,179.82407362849077,10
E02002056,95.37351131439209,96.55946327560638,8
E02002057,88.31049982706706,88.92076337581882,6
E02002058,101.74490801493327,103.9480455876131,12
E02002059,130.6747283935547,132.18259181077448,11
E02002060,115.40187549591064,116.4428426867324,8
E02002061,106.76548658098493,109.63876259352836,7
E02002062,108.22060012817383,107.17607310132317,10
E02002063,94.179076561561,93.49909386272687,13
E02002064,84.95308914184571,85.04452910918374,10
E02002065,97.55397319793701,96.69144016540393,8
E02002066,94.59391106499567,93.2106016587662,9
E02002067,75.41540091378349,75.60830485511255,7
E02002068,92.39005533854167,91.42575151427283,9
E02002069,83.082122802734375,82.83382726302438,4
E02002070,90.04547500610352,89.707112668852,4
E02002071,77.00300053187779,77.12392681566452,7
E02002072,85.5238287789481,85.63140058627668,7
E02002073,87.71432931082589,87.58923619020749,7
E02002074,86.62243398030598,85.94171531133085,6
E02002075,74.32516288757324,74.32890693216699,8
E02002076,83.32830142974854,83.6728341863461,8
E02002077,68.01594009399415,67.10598916464029,10
E02002078,81.32372131347657,80.77173546939888,5
E02002079,79.81146335601807,78.21430895902482,8
E02002080,62.56716622246636,62.68281726158636,9
E02002081,111.2634989420573,110.94975368785046,6
E02002082,100.06847381591797,100.6827023435418,4
E02002083,112.6937484741211,110.69063807454593,4
E02002084,86.05974833170573,85.02177159104896,6
E02002085,75.640478515625,77.55049220878438,5
E02002086,66.27159945170085,65.49006572551832,6
E02002087,68.90922451019287,68.6795922083318,4
E02002088,57.01053365071615,56.749517960955366,6
E02002089,51.66230745668764,55.52369215995601,27
E02002090,69.000640869140625,68.97902006489373,5
E02002091,59.46295051574707,60.737687653620235,10
E02002092,65.96208114624024,65.50347873280626,5
E02002093,69.27848625183105,68.87455067538713,8
E02002094,66.71118688583374,65.98011303890479,8
E02002095,47.69288622099778,51.186550266368435,29
E02002096,57.79276310313832,57.83466729798734,11
E02002097,46.71623238851858,45.96082647831694,86
E02002098,70.192862033844,69.41168206054041,8
E02002099,60.478363037109375,60.53594106681761,11
E02002101,82.50938633510044,82.32002651926388,7
E02002102,69.2257251739502,68.46322272458724,8
E02002103,84.1606330871582,83.94773931550053,6
E02002104,54.00734502618963,54.20457950132213,11
E02002105,46.913450845857945,47.20922442915418,41
E02002106,46.9077751159668,46.80735674795037,20
E02002107,52.54578563145229,52.36075662328005,7
E02002108,47.102868933426706,44.42109634448798,19
E02002109,83.72012492588588,95.99448685900995,28
E02002110,69.87884357997349,65.53847038631417,14
E02002111,53.311962604522705,51.3473919974351,8
E02002112,81.60503260294597,80.91154562334295,6
E02002113,69.75827244349888,68.0454514416966,14
E02002114,83.79552895682198,83.3963726590463,7
E02002115,82.20289993286133,82.29865012692545,8
E02002116,82.93504576249556,84.46197881238177,11
E02002117,80.1983152117048,80.47016491512409,7
E02002118,78.85185786655971,78.24591015010789,7
E02002119,87.34454040527343,87.7626776994341,5
E02002120,74.23372039794921,73.72140722946564,5
E02002121,88.23675646100726,87.87546777614034,7
E02002122,91.87418583461216,92.57256001732496,7
E02002123,78.77147238595145,78.9228954611736,7
E02002124,104.94513257344563,113.4565145181521,12
E02002125,106.7601089477539,103.07061245898261,11
E02002126,91.87420018513997,92.90752838720275,6
E02002127,98.18891228569879,101.33206516444056,9
E02002128,94.14272594451904,92.75391683617516,8
E02002129,84.9109001159668,85.85960793314958,6
E02002130,103.66278076171875,104.35095048552346,5
E02002131,108.17478704452515,114.29062815563455,16
E02002132,114.31186803181966,111.31651993602179,6
E02002133,112.51490991765803,113.94838550650533,11
E02002134,91.95238918728299,91.31664962587212,9
E02002135,150.01271602085657,144.47262583984187,7
E02002136,104.99718693324498,105.47224513049531,7
E02002137,90.44741385323661,90.77470444075001,7
E02002138,139.1874974568685,137.1965756459652,6
E02002139,159.8452717174183,167.2236041184355,11
E02002140,205.5989990234375,206.69021463561916,7
E02002141,94.89088779025607,94.28622313675676,9
E02002142,156.92822265625,157.93485434415243,9
E02002143,299.32149505615234,267.9363007395505,6
E02002144,123.47318744659424,123.02246034265185,8
E02002145,141.59257071358817,135.32446890629055,7
E02002146,206.32271466936385,236.63679392714525,7
E02002147,118.83685557047527,120.40765045871971,9
E02002148,96.59094103644875,91.18425088402626,17
E02002149,65.70887236161666,65.80084566960362,11
E02002150,65.23996607462566,66.73225438620412,6
E02002151,70.5621166229248,69.06596900816673,6
E02002152,67.27386283874512,68.01850077894065,8
E02002153,68.66302299499512,68.84500737836069,4
E02002154,79.71598379952567,79.91683215956834,7
E02002155,77.80684051513671,76.38894658549863,5
E02002156,71.8516337076823,71.89137287227507,6
E02002157,74.96522941589356,75.69320421322014,10
E02002158,74.1727663675944,73.6745696531266,6
E02002159,77.0096829732259,77.46562463178815,6
E02002160,77.35669021606445,76.88860631391758,10
E02002161,82.69022696358817,83.56319172505015,7
E02002162,72.06264305114746,71.71772193945472,12
E02002163,74.91521114773221,75.64808546384452,9
E02002164,82.8148193359375,82.71791650475856,5
E02002165,76.82211521693638,77.4464118347503,7
E02002166,77.44734361436632,77.0210218738165,9
E02002167,72.10172356499567,71.69707497356238,9
E02002168,76.60471829501066,75.24432160265549,11
E02002169,72.9614011976454,72.6217291816719,9
E02002170,89.10763295491536,89.19927148628855,6
E02002171,80.88604397243924,81.37417710817633,9
E02002174,71.88093852996826,71.76308959218446,8
E02002175,96.07687473297119,94.96043317093036,8
E02002176,73.72730102539063,73.35357589193971,5
E02002177,78.86188697814941,77.62340296183918,8
E02002178,71.63476276397705,71.5393027844764,8
E02002179,71.4530512491862,71.36810379462182,6
E02002180,73.89141591389973,73.0961794339134,6
E02002181,95.0217866897583,96.81771355088033,8
E02002182,77.66618220011394,76.54705865559202,6
E02002183,112.21633132298787,103.28269509575912,48
E02002184,127.65000032123767,127.98049049269493,19
E02002185,148.07342801775252,142.34118520278804,14
E02002186,97.68025637539951,97.60861141962316,55
E02002187,123.89893871804942,128.36859624825027,23
E02002188,104.35058620058257,96.87404666146851,29
E02002189,89.79539828830295,89.32602612416406,9
E02002190,85.57029962539673,88.43426582031468,16
E02002191,84.84053802490234,85.58758091204129,5
E02002192,82.50118439285843,76.74352036415938,27
E02002193,85.13947582244873,85.46183762134889,8
E02002194,82.71283721923828,83.13713017913186,8
E02002195,70.84718403063323,68.23726905748471,19
E02002196,74.70159629539206,76.04608798768847,27
E02002197,79.72664126227883,77.75280253629244,17
E02002198,73.7017094005238,73.21977694269957,11
E02002199,91.36787033081055,87.06567082785382,20
E02002200,82.00361633300781,82.48043608916969,12
E02002201,84.26222144232855,84.69205431935936,9
E02002202,80.96417829725478,80.83495787108406,9
E02002203,78.0100326538086,78.41348931277912,9
E02002204,89.04853853972062,90.07967602032888,23
E02002205,102.40441618103912,91.44395512762242,69
E02002206,79.12566089630127,79.02442248163925,8
E02002207,77.72243957519531,78.00083393468645,5
E02002208,84.1974846976144,84.24655764055798,7
E02002209,84.99882507324219,84.21665315708059,8
E02002210,79.96384938557942,78.859864205415093,6
E02002211,84.92846202850342,84.05460446052972,8
E02002212,90.55542469024658,91.01583558656225,8
E02002213,96.04500043714368,90.4123803347423,37
E02002214,83.68000030517578,83.71136578203067,4
E02002215,83.88395843505859,83.59714446114019,5
E02002216,77.10348256429036,77.2187016842163,6
E02002217,83.80307483673096,83.30977919907669,8
E02002218,95.70057907104493,95.75494499833746,10
E02002219,86.31762504577637,86.33176960458488,4
E02002220,85.9659252166748,86.10980265952773,4
E02002221,85.01248931884766,84.66464450569526,9
E02002222,93.05992889404297,93.38666770305915,7
E02002223,86.98583793640137,86.3418592624968,8
E02002224,86.68939971923828,86.84973524463877,7
E02002225,104.34009258563702,102.38281713453782,26
E02002226,89.88471439906529,90.68232213647799,7
E02002227,88.47798592703683,89.05514876124427,7
E02002228,86.216033935546875,86.03572011062548,9
E02002229,99.7820930480957,99.07750837659019,14
E02002230,92.24000091552735,92.42818562171642,5
E02002231,97.92319946289062,96.79817416815595,10
E02002232,95.27855834960937,95.15563093253856,5
E02002233,93.280975341796875,93.76901115311513,4
E02002234,80.17018127441406,80.10554958404063,5
E02002235,90.69611358642578,91.54890168462734,8
E02002236,95.3441988627116,95.03251791493439,6
E02002237,97.70216914585659,98.06017235186326,7
E02002238,94.26569976806641,94.17800803464576,5
E02002239,89.34734400996456,87.42880817743448,27
E02002240,106.64500023336971,106.53167859571337,17
E02002241,96.29768710666232,96.70864937968024,9
E02002242,91.79218292236328,92.03226250479699,12
E02002243,87.17789928729718,85.97227962881566,13
E02002244,146.84254989624023,138.51670158137014,20
E02002245,150.72283299763998,139.92106325219433,12
E02002246,100.8226941426595,100.89353460726201,18
E02002247,168.3755871506988,165.4692409228041,122
E02002248,112.99291229248047,113.47051956759292,8
E02002249,111.48828669956752,110.0726467942586,7
E02002250,142.55971250672272,142.61489778831202,69
E02002251,103.50326665242513,103.83885363430335,18
E02002252,110.61193237304687,103.7511149423144,15
E02002253,102.96416600545247,103.3190748566782,6
E02002254,94.4181079864502,95.94060998853912,12
E02002255,106.66514260428292,106.83984126789652,7
E02002256,112.31074485778808,114.90355699031637,40
E02002257,107.95833333333333,108.73732476565284,3
E02002258,90.55407685499925,88.06038621860084,26
E02002259,116.50974941253662,113.87880942623269,8
E02002260,120.30446929931641,117.87634545922546,10
E02002261,106.43768431010999,106.55096243776416,19
E02002262,97.43626931997446,95.57865535320948,13
E02002263,147.2236671447754,138.1357695644199,24
E02002264,117.4241247177124,116.03609995417337,8
E02002265,111.11911941156154,113.75313086207227,41
E02002266,96.3757574898856,96.45949606958675,7
E02002267,106.93576049804688,104.60408534957956,15
E02002268,121.75868797302246,122.79973652380082,16
E02002269,141.12886683146158,140.25413266620865,30
E02002270,144.23715770675474,151.6585995816465,83
E02002271,99.81359386444092,97.7561262369533,16
E02002272,108.93617139543805,110.61887127786507,14
E02002273,94.9321104350843,90.8480357184924,19
E02002274,123.16428484235492,125.55636754866377,7
E02002275,111.44353400336371,108.10686970847529,9
E02002276,106.29339981079102,107.52461667356629,10
E02002277,99.1306832631429,97.35219032630673,12
E02002278,102.87231861461292,101.53046579195373,11
E02002279,118.5177993774414,118.29598623840982,10
E02002280,103.38624954223633,104.89188013839421,6
E02002281,116.60459976196289,116.0001313123085,10
E02002282,111.56859893798828,111.44913217579875,5
E02002283,113.60849889119466,111.82480571832008,6
E02002284,109.72575988769532,112.114612841742,10
E02002285,107.60013178775185,110.17478252723814,19
E02002286,114.45249938964844,114.3940950785225,6
E02002287,126.8177993774414,123.12351374254409,5
E02002288,137.14022233751086,140.00809029758076,9
E02002289,122.01871272495815,120.563776317454,7
E02002290,114.80416615804036,116.68140900338237,12
E02002291,111.91042872837612,112.95039968232844,7
E02002292,95.31071526663644,91.85850690078465,14
E02002293,115.35111067030165,114.44606475433591,9
E02002294,131.22472728382456,133.0952820064026,11
E02002295,96.2351337009006,95.42182831591191,9
E02002296,97.95329938616071,103.84850234176075,14
E02002297,117.57927357066761,117.20886360309642,11
E02002298,97.79535848444158,102.05479278369747,22
E02002299,116.90019989013672,113.5577362169083,10
E02002300,138.1981994628906,138.6984519560528,10
E02002301,121.06400108337402,120.23249983881723,4
E02002302,91.5999698638916,93.57670487813876,20
E02002303,145.5883331298828,144.82834215198025,6
E02002304,133.51375007629395,132.9501079181421,8
E02002305,126.31616592407227,130.03257485523085,6
E02002306,145.3635280833525,150.75047044978587,17
E02002307,115.94374923706054,120.10339074334283,10
E02002308,157.85037422180176,162.01156986894011,8
E02002309,144.80287551879883,143.56405634123706,8
E02002310,143.90033467610678,140.81614310663505,6
E02002311,173.26414271763392,177.44097738389792,7
E02002312,148.45090970126066,152.71629768102673,11
E02002313,142.28250122070312,140.91753892338838,6
E02002314,125.20331573486328,132.41332307174414,13
E02002315,167.12080078125,172.35431293862794,10
E02002316,69.65243911743164,65.44809868983772,30
E02002317,147.52100263323103,149.0326872529767,7
E02002318,131.0238006591797,134.803904961178,10
E02002319,138.71869248610275,138.81554206301982,13
E02002320,134.2280026949369,131.40488171648732,13
E02002321,89.76416954627403,87.08847898792264,39
E02002322,154.71055989583334,145.50291215969108,75
E02002323,108.69063409169515,109.58445388637345,24
E02002324,86.82652114419376,89.05959604338415,34
E02002325,131.21497642703173,125.98286870803474,41
E02002326,89.91002570258246,90.21631927529253,27
E02002327,89.23106344122635,89.01627535821642,38
E02002328,155.3559913635254,132.812858578854,56
E02002329,106.06178097608613,105.32090412860018,41
E02002330,64.71008987426758,63.18069247961531,10
E02002331,107.50709758660732,81.8485378016613,39
E02002332,415.9674333844866,413.7617825926093,7
E02002333,360.75711229112414,467.4600369262523,18
E02002334,91.57281149001349,91.74587388854121,42
E02002335,94.25646450645046,83.50105165312978,76
E02002336,140.01854583740234,129.37581424088097,50
E02002337,129.23259010314942,127.03821522190198,30
E02002338,122.64687633514404,120.6461390257738,8
E02002339,126.95499992370605,124.9779325278703,8
E02002340,132.8631248474121,129.050778485182,8
E02002341,93.09751693062161,87.49614471914654,23
E02002342,84.04928779602051,82.8341537199273,8
E02002343,107.22771344866071,107.5720724246503,7
E02002344,78.7681172688802,78.96446454537958,6
E02002345,87.4195925394694,88.81870891840305,12
E02002346,88.16397476196289,88.69066368993123,8
E02002347,85.54393005371094,85.56888011972943,7
E02002348,93.07995714460101,92.97357046679967,7
E02002349,75.0956635908647,76.63445248643838,11
E02002350,99.62536010742187,101.07437037861769,10
E02002351,64.80939980709192,64.73839370611942,33
E02002352,84.06685002644856,84.39218533667679,6
E02002353,82.74802494049072,82.25171629214518,8
E02002354,90.66092586517334,90.4767340655388,8
E02002356,100.1652193069458,103.38428213960816,16
E02002357,112.44783782958984,111.53160911894167,8
E02002358,61.82276201248169,62.025400219168645,8
E02002359,68.5926974013045,67.76226224775121,74
E02002360,98.72704424176898,99.77886630313999,7
E02002361,82.6902574811663,83.20984398319706,7
E02002362,122.38283824920654,126.32831268084426,8
E02002363,92.43695068359375,92.04256917968898,6
E02002364,56.51818339029948,56.62465941080473,6
E02002366,72.9435430254255,74.66874492773393,7
E02002367,102.86682891845703,101.32048138223517,7
E02002368,87.42544412612915,85.46580644979194,16
E02002369,61.22741426740374,62.22931547628489,7
E02002370,55.41957146780832,54.712951961123316,7
E02002371,95.07464981079102,94.46370598053151,8
E02002373,121.04050064086914,122.0463870169382,6
E02002374,140.84650039672852,142.26691662181486,8
E02002375,139.74371555873327,146.55580089806207,7
E02002376,76.54077257428851,76.989820011118,7
E02002377,84.55920219421387,86.57454778631224,4
E02002379,56.26613759994507,54.15587187935342,8
E02002380,120.8765157063802,121.67484550063605,6
E02002381,102.60062503814697,101.65979759089028,8
E02002382,87.61885070800781,85.90977362603508,4
E02002383,124.05325126647949,122.12863431450516,4
E02002384,105.56646728515625,105.6963195601699,9
E02002385,134.44219970703125,132.37489623520355,5
E02002386,65.9736821791705,62.871528077416656,17
E02002387,129.4342498779297,131.42890816931896,4
E02002388,145.65214320591517,148.09502292257417,7
E02002389,73.86797223772321,74.11257406336128,7
E02002390,63.4424671596951,59.67298647237947,9
E02002391,91.73351118299696,89.37328395804188,9
E02002392,116.16366704305013,117.18425858037513,6
E02002393,95.87351444789341,95.8852417976186,7
E02002394,87.84159978230794,86.33727220176692,6
E02002395,83.75736007690429,83.87389867739566,10
E02002396,136.76942879813058,139.63592330831383,7
E02002397,115.63053798675537,115.18993581046892,8
E02002398,93.03675782053094,78.90491747511687,19
E02002399,95.08415430242366,91.44774475373356,11
E02002400,131.575442843967,133.58735706359113,9
E02002401,98.4604096846147,90.41104419021703,11
E02002402,78.52303660999645,76.35106029892057,11
E02002403,68.45201206207275,69.19158619127809,8
E02002404,101.15871556599934,100.27416237237152,6
E02002405,89.4059725674716,89.86879357965415,11
E02002406,72.10955047607422,71.24824159956209,8
E02002407,154.55443028041296,154.18203195718232,7
E02002408,105.41406345367432,104.4047384727299,8
E02002409,150.40406850179036,146.20846831465153,15
E02002410,144.80262565612793,145.75166532772573,8
E02002411,124.77424907684326,125.5791254701561,8
E02002412,174.40964290073939,179.23835130727653,14
E02002414,117.37150192260742,118.85610881436197,4
E02002415,119.65749931335449,120.61998413085203,4
E02002416,91.71797745316117,92.33988509243086,27
E02002417,72.7548134015954,74.09902332165227,46
E02002418,78.12337589263916,77.75452797971032,8
E02002419,142.31585584368025,141.3347514442343,7
E02002420,124.33877733018663,125.60443490377287,9
E02002421,115.22640075683594,115.18229114196359,5
E02002422,148.9878862169054,152.7078534898978,9
E02002423,115.54275035858154,115.88838284672156,8
E02002424,151.14115260197565,146.98438153005296,13
E02002425,111.29811448317308,110.10405030857007,13
E02002426,145.23200073242188,133.27719810276162,10
E02002427,129.03228541782923,127.59523633762981,7
E02002428,119.62940139770508,118.86473354886256,10
E02002429,144.2934572492327,133.08765423315583,35
E02002430,118.55555555555556,117.12569800350582,9
E02002431,115.40199947357178,114.83783271260819,8
E02002432,95.87710016424006,95.4000954926657,22
E02002433,109.194748878479,107.67186919488245,8
E02002434,135.01800008920523,129.7633839076547,13
E02002435,101.57372932434082,98.55960663234785,20
E02002436,115.50746096097507,114.94452539625526,13
E02002437,109.36466064453126,107.3696324868891,15
E02002438,60.222575187683105,59.45972010729365,12
E02002439,76.61110954284668,76.78941471987252,10
E02002440,61.94903633811257,61.42070992539154,11
E02002441,86.54270935058594,86.32319469599575,10
E02002442,67.11560897827148,67.45011089459547,10
E02002443,149.25854022686298,152.62123197950353,13
E02002444,175.60499974300987,177.68940857844223,19
E02002445,128.6797270341353,131.76483076954878,11
E02002446,133.9183120727539,128.91045732261486,16
E02002447,53.232169518103966,52.67482793091549,13
E02002448,54.218021192048724,55.00382832452645,19
E02002449,58.37217683058519,58.813943189116436,13
E02002450,90.98003605433873,87.51986276903521,14
E02002451,119.19521386282784,118.79686779148642,14
E02002452,63.61531111773323,62.53697693236691,17
E02002453,121.72170556109884,109.28692245943108,23
E02002454,135.22736358642578,134.3010112576434,11
E02002455,57.69043731689453,58.46446502219447,8
E02002456,122.11912536621094,120.39926201197714,8
E02002457,157.89057050432478,157.70141540685307,7
E02002458,118.22353949913612,122.08783941053564,13
E02002459,113.20975049336751,112.70249707193409,12
E02002460,60.160055796305336,60.40126789568298,9
E02002461,72.3950003455667,66.4199596526179,34
E02002462,125.16379983084542,124.6535585729087,14
E02002463,108.03157261439732,107.40785305686407,7
E02002464,59.84384624774639,59.81686759424083,13
E02002465,106.84422556559245,106.72492611173384,12
E02002466,104.28157043457031,105.81820460179185,10
E02002467,112.56335721697126,115.54433472589781,14
E02002468,102.4758370139382,102.276912467676,11
E02002469,74.28584513944737,75.1511835717158,34
E02002470,83.57447156039152,82.90124806095531,11
E02002471,54.919592308275625,55.798896119736774,66
E02002472,85.28511169433594,84.0276435111767,25
E02002473,103.2610109117296,105.09362878749492,18
E02002474,93.09806900024414,94.83459214864993,10
E02002475,73.72290188074112,68.32427131329634,64
E02002476,62.858373943128086,63.10933328284637,19
E02002477,63.02481643676758,63.56507091384304,25
E02002478,54.79981280911353,54.57964386382158,31
E02002479,60.17862510681152,60.98256897080669,16
E02002480,65.81828943888347,66.57789874339488,9
E02002481,61.779379781087236,63.02556090350125,15
E02002482,67.60384211820714,68.90185925191953,17
E02002483,67.33667155674526,67.55685258632208,7
E02002484,71.47651672363281,71.64489857174907,6
E02002485,70.93726603190105,71.42875438515392,6
E02002487,72.90335627964565,73.1343453335776,7
E02002488,73.58662414550781,73.34679847110735,8
E02002489,74.66513188680013,74.5947505944212,6
E02002490,77.3848164876302,76.9264368756794,6
E02002491,77.03313318888347,77.09161672828183,6
E02002492,95.30449969951923,89.73840433305122,13
E02002493,121.48608271280925,100.37562045741612,18
E02002494,83.90271631876628,83.13683351524111,6
E02002496,63.664406077067056,64.87742482684436,15
