tract,year,tested,BLL_geq_5
18055955300,2012,27,1
18055955300,2013,31,2
18055955300,2014,33,0
18055955300,2015,14,0
18057111006,2005,14,0
18057111006,2006,11,1
18057111006,2007,24,1
18057111006,2008,13,0
18057111006,2009,25,1
18057111006,2010,13,0
18057111006,2011,14,0
18057111006,2012,17,0
18057111006,2013,14,0
18057111006,2014,14,0
18057111006,2015,16,0
18097340901,2005,8,0
18097340901,2006,18,1
18097340901,2007,19,0
18097340901,2008,15,0
18097340901,2009,12,0
18097340901,2010,22,1
18097340901,2011,15,0
18097340901,2012,21,0
18097340901,2013,14,0
18097340901,2014,6,0
18097340901,2015,25,0
18107956700,2005,12,0
18107956700,2006,11,0
18107956700,2007,19,4
18107956700,2008,15,2
18107956700,2009,9,0
18107956700,2010,25,0
18107956700,2011,21,1
18107956700,2012,11,0
18107956700,2013,13,0
18107956700,2014,22,2
18107956700,2015,17,2
18181958800,2005,11,2
18181958800,2006,7,0
18181958800,2007,19,1
18181958800,2008,16,0
18181958800,2009,13,1
18181958800,2010,27,0
18181958800,2011,19,1
18181958800,2012,12,0
18181958800,2013,17,1
18181958800,2014,11,3
18181958800,2015,23,1
18183050500,2005,5,0
18183050500,2006,13,0
18183050500,2007,21,0
18183050500,2008,21,2
18183050500,2009,18,1
18183050500,2010,19,0
18183050500,2011,7,0
18183050500,2012,20,0
18183050500,2013,16,1
18183050500,2014,6,0
18183050500,2015,29,0
18021040400,2005,3,0
18021040400,2006,21,0
18021040400,2007,30,1
18021040400,2008,20,2
18021040400,2009,18,1
18021040400,2010,14,1
18021040400,2011,23,0
18021040400,2012,14,0
18021040400,2013,17,0
18021040400,2014,2,1
18021040400,2015,14,1
18097380902,2005,6,0
18097380902,2006,10,0
18097380902,2007,33,2
18097380902,2008,26,0
18097380902,2009,23,0
18097380902,2010,12,0
18097380902,2011,16,0
18097380902,2012,12,0
18097380902,2013,13,1
18097380902,2014,11,1
18097380902,2015,14,1
18163020200,2005,23,0
18163020200,2006,13,1
18163020200,2007,25,0
18163020200,2008,18,0
18163020200,2009,24,0
18163020200,2010,20,0
18163020200,2011,14,0
18163020200,2012,10,0
18163020200,2013,14,0
18163020200,2014,4,0
18163020200,2015,11,1
18169102400,2005,12,0
18169102400,2006,19,1
18169102400,2007,20,1
18169102400,2008,13,0
18169102400,2009,24,0
18169102400,2010,15,0
18169102400,2011,19,0
18169102400,2012,23,1
18169102400,2013,12,2
18169102400,2014,3,0
18169102400,2015,16,0
18057111001,2005,8,0
18057111001,2006,17,3
18057111001,2007,31,1
18057111001,2008,22,0
18057111001,2009,8,0
18057111001,2010,10,0
18057111001,2011,16,0
18057111001,2012,19,0
18057111001,2013,17,0
18057111001,2014,9,0
18057111001,2015,20,0
18083955200,2005,6,1
18083955200,2006,13,1
18083955200,2007,16,0
18083955200,2008,11,1
18083955200,2009,23,0
18083955200,2010,17,1
18083955200,2011,17,0
18083955200,2012,28,0
18083955200,2013,17,0
18083955200,2014,7,0
18083955200,2015,22,0
18085962300,2005,15,1
18085962300,2006,14,0
18085962300,2007,24,1
18085962300,2008,13,1
18085962300,2009,13,1
18085962300,2010,21,0
18085962300,2011,14,1
18085962300,2012,20,0
18085962300,2013,18,0
18085962300,2014,9,0
18085962300,2015,16,0
18089041002,2005,17,1
18089041002,2006,20,4
18089041002,2007,17,0
18089041002,2008,17,1
18089041002,2009,18,1
18089041002,2010,19,0
18089041002,2011,19,0
18089041002,2012,14,0
18089041002,2013,19,0
18089041002,2014,4,1
18089041002,2015,13,0
18091042200,2005,6,1
18091042200,2006,5,0
18091042200,2007,8,1
18091042200,2008,18,2
18091042200,2009,29,0
18091042200,2010,31,1
18091042200,2011,18,1
18091042200,2012,34,4
18091042200,2013,24,0
18091042200,2014,2,0
18091042200,2015,2,0
18091042700,2005,7,0
18091042700,2006,13,1
18091042700,2007,14,2
18091042700,2008,14,0
18091042700,2009,22,0
18091042700,2010,28,1
18091042700,2011,23,0
18091042700,2012,28,1
18091042700,2013,23,0
18091042700,2014,0,0
18091042700,2015,5,0
18097350100,2005,31,4
18097350100,2006,21,5
18097350100,2007,15,1
18097350100,2008,15,1
18097350100,2009,20,5
18097350100,2010,28,4
18097350100,2011,11,1
18097350100,2012,9,1
18097350100,2013,11,0
18097350100,2014,6,0
18097350100,2015,10,1
18133956600,2005,12,0
18133956600,2006,22,2
18133956600,2007,21,2
18133956600,2008,27,1
18133956600,2009,16,2
18133956600,2010,23,2
18133956600,2011,8,0
18133956600,2012,17,0
18133956600,2013,13,0
18133956600,2014,6,1
18133956600,2015,12,0
18017951000,2005,19,2
18017951000,2006,23,2
18017951000,2007,20,0
18017951000,2008,14,2
18017951000,2009,20,0
18017951000,2010,16,1
18017951000,2011,21,1
18017951000,2012,17,0
18017951000,2013,10,0
18017951000,2014,3,0
18017951000,2015,15,0
18035260200,2005,9,1
18035260200,2006,20,0
18035260200,2007,27,6
18035260200,2008,23,3
18035260200,2009,19,1
18035260200,2010,18,1
18035260200,2011,12,4
18035260200,2012,8,0
18035260200,2013,16,1
18035260200,2014,12,2
18035260200,2015,14,1
18131959000,2005,20,1
18131959000,2006,13,2
18131959000,2007,28,2
18131959000,2008,14,1
18131959000,2009,12,0
18131959000,2010,18,1
18131959000,2011,19,0
18131959000,2012,11,1
18131959000,2013,21,1
18131959000,2014,7,2
18131959000,2015,15,0
18043070600,2005,6,0
18043070600,2006,19,1
18043070600,2007,12,0
18043070600,2008,14,3
18043070600,2009,9,1
18043070600,2010,21,1
18043070600,2011,22,1
18043070600,2012,20,0
18043070600,2013,26,2
18043070600,2014,22,0
18043070600,2015,8,0
18073101300,2005,9,4
18073101300,2006,18,3
18073101300,2007,17,3
18073101300,2008,20,0
18073101300,2009,15,1
18073101300,2010,31,0
18073101300,2011,19,1
18073101300,2012,15,1
18073101300,2013,19,1
18073101300,2014,5,0
18073101300,2015,11,2
18089042000,2005,19,2
18089042000,2006,18,1
18089042000,2007,18,0
18089042000,2008,19,0
18089042000,2009,19,0
18089042000,2010,15,0
18089042000,2011,18,0
18089042000,2012,20,0
18089042000,2013,10,0
18089042000,2014,4,0
18089042000,2015,19,0
18097340101,2005,11,0
18097340101,2006,20,2
18097340101,2007,27,2
18097340101,2008,11,1
18097340101,2009,14,1
18097340101,2010,21,1
18097340101,2011,17,0
18097340101,2012,18,0
18097340101,2013,19,0
18097340101,2014,13,0
18097340101,2015,8,0
18097321100,2005,27,2
18097321100,2006,15,0
18097321100,2007,26,1
18097321100,2008,24,1
18097321100,2009,9,0
18097321100,2010,20,1
18097321100,2011,19,0
18097321100,2012,13,0
18097321100,2013,9,0
18097321100,2014,5,0
18097321100,2015,12,0
18163001700,2005,17,1
18163001700,2006,15,2
18163001700,2007,28,4
18163001700,2008,18,0
18163001700,2009,15,1
18163001700,2010,30,4
18163001700,2011,17,1
18163001700,2012,9,0
18163001700,2013,4,0
18163001700,2014,15,1
18163001700,2015,11,0
18035230100,2005,16,2
18035230100,2006,19,1
18035230100,2007,27,2
18035230100,2008,18,1
18035230100,2009,13,2
18035230100,2010,23,4
18035230100,2011,9,2
18035230100,2012,15,0
18035230100,2013,17,1
18035230100,2014,8,0
18035230100,2015,15,1
18087970100,2005,3,1
18087970100,2006,7,2
18087970100,2007,11,1
18087970100,2008,27,1
18087970100,2009,24,3
18087970100,2010,28,1
18087970100,2011,23,1
18087970100,2012,23,2
18087970100,2013,14,0
18087970100,2014,3,0
18087970100,2015,17,3
18089042901,2005,11,1
18089042901,2006,19,4
18089042901,2007,13,2
18089042901,2008,21,2
18089042901,2009,19,3
18089042901,2010,21,1
18089042901,2011,24,1
18089042901,2012,25,1
18089042901,2013,17,0
18089042901,2014,6,0
18089042901,2015,4,0
18089010900,2005,17,4
18089010900,2006,25,6
18089010900,2007,15,3
18089010900,2008,19,3
18089010900,2009,25,3
18089010900,2010,17,3
18089010900,2011,25,5
18089010900,2012,18,2
18089010900,2013,9,2
18089010900,2014,5,2
18089010900,2015,5,0
18177010500,2005,9,1
18177010500,2006,15,0
18177010500,2007,24,4
18177010500,2008,16,0
18177010500,2009,20,1
18177010500,2010,25,2
18177010500,2011,17,3
18177010500,2012,13,2
18177010500,2013,15,1
18177010500,2014,9,0
18177010500,2015,17,0
18065976800,2005,6,0
18065976800,2006,6,1
18065976800,2007,19,0
18065976800,2008,25,1
18065976800,2009,24,2
18065976800,2010,22,0
18065976800,2011,18,1
18065976800,2012,20,1
18065976800,2013,20,3
18065976800,2014,5,0
18065976800,2015,17,2
18105020100,2005,13,2
18105020100,2006,41,1
18105020100,2007,17,0
18105020100,2008,21,0
18105020100,2009,16,0
18105020100,2010,14,0
18105020100,2011,6,0
18105020100,2012,13,1
18105020100,2013,16,0
18105020100,2014,18,1
18105020100,2015,7,0
18151970800,2005,3,0
18151970800,2006,6,0
18151970800,2007,10,0
18151970800,2008,16,0
18151970800,2009,17,0
18151970800,2010,30,2
18151970800,2011,34,2
18151970800,2012,23,2
18151970800,2013,16,1
18151970800,2014,3,0
18151970800,2015,24,0
18067001000,2005,14,1
18067001000,2006,18,0
18067001000,2007,20,3
18067001000,2008,25,1
18067001000,2009,16,1
18067001000,2010,23,1
18067001000,2011,18,0
18067001000,2012,17,0
18067001000,2013,17,0
18067001000,2014,6,0
18067001000,2015,9,0
18073100800,2005,14,2
18073100800,2006,26,1
18073100800,2007,17,1
18073100800,2008,24,0
18073100800,2009,17,0
18073100800,2010,23,0
18073100800,2011,15,1
18073100800,2012,21,1
18073100800,2013,11,0
18073100800,2014,5,0
18073100800,2015,10,0
18073100902,2005,15,2
18073100902,2006,15,2
18073100902,2007,16,3
18073100902,2008,17,0
18073100902,2009,19,1
18073100902,2010,25,0
18073100902,2011,20,0
18073100902,2012,18,1
18073100902,2013,15,0
18073100902,2014,7,1
18073100902,2015,16,1
18081610300,2005,8,0
18081610300,2006,9,0
18081610300,2007,30,3
18081610300,2008,14,0
18081610300,2009,16,0
18081610300,2010,21,1
18081610300,2011,16,0
18081610300,2012,21,0
18081610300,2013,19,0
18081610300,2014,15,0
18081610300,2015,14,1
18097380800,2005,16,0
18097380800,2006,8,0
18097380800,2007,26,3
18097380800,2008,24,0
18097380800,2009,15,1
18097380800,2010,16,0
18097380800,2011,18,3
18097380800,2012,10,0
18097380800,2013,18,0
18097380800,2014,9,1
18097380800,2015,23,0
18097391000,2005,10,0
18097391000,2006,7,0
18097391000,2007,16,3
18097391000,2008,11,1
18097391000,2009,10,1
18097391000,2010,14,1
18097391000,2011,15,0
18097391000,2012,15,0
18097391000,2013,6,0
18097391000,2014,70,0
18097391000,2015,9,1
18097354400,2005,12,2
18097354400,2006,19,4
18097354400,2007,24,1
18097354400,2008,22,1
18097354400,2009,24,2
18097354400,2010,20,0
18097354400,2011,16,0
18097354400,2012,10,2
18097354400,2013,7,1
18097354400,2014,24,0
18097354400,2015,5,0
18135951700,2005,19,3
18135951700,2006,16,2
18135951700,2007,25,1
18135951700,2008,20,2
18135951700,2009,18,2
18135951700,2010,20,3
18135951700,2011,7,1
18135951700,2012,13,3
18135951700,2013,23,2
18135951700,2014,12,0
18135951700,2015,10,0
18141010800,2005,16,0
18141010800,2006,19,2
18141010800,2007,17,0
18141010800,2008,17,0
18141010800,2009,29,2
18141010800,2010,16,0
18141010800,2011,26,0
18141010800,2012,20,0
18141010800,2013,11,1
18141010800,2014,4,0
18141010800,2015,8,0
18063210202,2005,12,1
18063210202,2006,23,0
18063210202,2007,28,0
18063210202,2008,20,0
18063210202,2009,16,0
18063210202,2010,14,0
18063210202,2011,19,1
18063210202,2012,12,0
18063210202,2013,13,1
18063210202,2014,10,0
18063210202,2015,17,0
18109510402,2005,8,0
18109510402,2006,16,2
18109510402,2007,24,4
18109510402,2008,35,0
18109510402,2009,23,0
18109510402,2010,17,0
18109510402,2011,15,1
18109510402,2012,18,0
18109510402,2013,8,0
18109510402,2014,5,0
18109510402,2015,15,0
18003001000,2005,24,3
18003001000,2006,10,4
18003001000,2007,30,8
18003001000,2008,29,5
18003001000,2009,12,3
18003001000,2010,7,2
18003001000,2011,15,6
18003001000,2012,12,3
18003001000,2013,23,3
18003001000,2014,14,3
18003001000,2015,9,4
18003011501,2005,21,0
18003011501,2006,13,0
18003011501,2007,34,2
18003011501,2008,19,2
18003011501,2009,22,1
18003011501,2010,7,1
18003011501,2011,16,0
18003011501,2012,11,0
18003011501,2013,12,0
18003011501,2014,13,0
18003011501,2015,17,0
18021040500,2005,4,2
